time,open,high,low,close,volume
2025-06-17 03:00:00,1.15552,1.15634,1.15543,1.15589,1347
2025-06-17 04:00:00,1.15589,1.15635,1.15565,1.15623,976
2025-06-17 05:00:00,1.15623,1.15636,1.15532,1.15556,2605
2025-06-17 06:00:00,1.15556,1.15618,1.15489,1.15534,2287
2025-06-17 07:00:00,1.15536,1.15543,1.15423,1.15495,6035
2025-06-17 08:00:00,1.15497,1.15601,1.15494,1.15542,4144
2025-06-17 09:00:00,1.15542,1.15606,1.15455,1.15586,4183
2025-06-17 10:00:00,1.15583,1.15638,1.15548,1.15619,5345
