time,open,high,low,close,volume
2024-11-06 20:00:00,1.06884,1.07192,1.06824,1.07098,12353
2024-11-06 21:00:00,1.07097,1.07199,1.06984,1.07156,10631
2024-11-06 22:00:00,1.07157,1.07397,1.07141,1.07383,12934
2024-11-06 23:00:00,1.07383,1.07452,1.0726,1.07313,8277
2024-11-07 00:00:00,1.07312,1.07447,1.07257,1.07272,6020
2024-11-07 01:00:00,1.07272,1.0758,1.07259,1.07529,6862
2024-11-07 02:00:00,1.0753,1.07534,1.07297,1.07351,5405
2024-11-07 03:00:00,1.07352,1.07384,1.07327,1.07353,4520
2024-11-07 04:00:00,1.07352,1.07359,1.07267,1.07269,1598
2024-11-07 05:00:00,1.07271,1.07295,1.07249,1.07288,848
2024-11-07 06:00:00,1.07289,1.07344,1.07288,1.07315,1330
2024-11-07 07:00:00,1.07316,1.07372,1.07205,1.0721,2722
2024-11-07 08:00:00,1.0721,1.07286,1.07129,1.07176,4370
2024-11-07 09:00:00,1.07176,1.07368,1.07174,1.07366,3402
2024-11-07 10:00:00,1.07366,1.07413,1.07321,1.07398,2291
2024-11-07 11:00:00,1.07398,1.07454,1.07341,1.07377,2077
2024-11-07 12:00:00,1.07378,1.07477,1.07374,1.07461,2221
2024-11-07 13:00:00,1.0746,1.07504,1.07411,1.07499,2854
2024-11-07 14:00:00,1.07475,1.07701,1.0745,1.0752,6259
2024-11-07 15:00:00,1.07522,1.07716,1.07491,1.07688,7122
2024-11-07 16:00:00,1.07687,1.0769,1.07459,1.07462,5377
2024-11-07 17:00:00,1.07462,1.07665,1.07462,1.07559,4302
2024-11-07 18:00:00,1.07559,1.07622,1.07521,1.07589,3349
2024-11-07 19:00:00,1.0759,1.07779,1.07566,1.07752,7164
2024-11-07 20:00:00,1.07753,1.07946,1.07736,1.07923,10798
2024-11-07 21:00:00,1.07924,1.08167,1.07812,1.08092,8338
2024-11-07 22:00:00,1.08091,1.08247,1.08049,1.0811,8509
2024-11-07 23:00:00,1.0811,1.08149,1.07845,1.07915,7394
2024-11-08 00:00:00,1.07912,1.08062,1.07873,1.08047,4045
2024-11-08 01:00:00,1.08048,1.08066,1.07927,1.07977,3255
2024-11-08 02:00:00,1.07982,1.08034,1.07669,1.07817,16118
2024-11-08 03:00:00,1.07819,1.08094,1.078,1.08025,9519
2024-11-08 04:00:00,1.08023,1.08038,1.07993,1.08038,1493
2024-11-08 05:00:00,1.08038,1.08048,1.08025,1.08035,1363
2024-11-08 06:00:00,1.08044,1.08046,1.07941,1.07954,1529
2024-11-08 07:00:00,1.07954,1.07973,1.07883,1.07904,2941
2024-11-08 08:00:00,1.07905,1.07913,1.0779,1.07868,4103
2024-11-08 09:00:00,1.07868,1.07898,1.07796,1.07809,3371
2024-11-08 10:00:00,1.07808,1.07887,1.07769,1.07781,2396
2024-11-08 11:00:00,1.07781,1.07837,1.07765,1.07828,1890
2024-11-08 12:00:00,1.07828,1.07863,1.07799,1.07817,2278
2024-11-08 13:00:00,1.07819,1.07837,1.07727,1.07773,3608
2024-11-08 14:00:00,1.07773,1.07838,1.0775,1.07796,4319
2024-11-08 15:00:00,1.07796,1.07826,1.07609,1.07787,9785
2024-11-08 16:00:00,1.07787,1.07891,1.07722,1.07789,5947
2024-11-08 17:00:00,1.07789,1.07795,1.07672,1.07785,4263
2024-11-08 18:00:00,1.07787,1.07974,1.07787,1.07829,4077
2024-11-08 19:00:00,1.07831,1.07843,1.07667,1.0772,5655
2024-11-08 20:00:00,1.07719,1.07726,1.07445,1.07527,7259
2024-11-08 21:00:00,1.07528,1.07656,1.07495,1.07516,6400
2024-11-08 22:00:00,1.07516,1.07522,1.07402,1.07483,8055
2024-11-08 23:00:00,1.07483,1.07502,1.07092,1.07096,6770
2024-11-09 00:00:00,1.07097,1.07131,1.06868,1.0709,7755
2024-11-09 01:00:00,1.07091,1.07187,1.06999,1.07065,4099
2024-11-09 02:00:00,1.07064,1.07153,1.07055,1.07136,3448
2024-11-09 03:00:00,1.07136,1.07196,1.07103,1.07175,3659
2024-11-09 04:00:00,1.07177,1.07214,1.07173,1.07182,1994
2024-11-11 05:00:00,1.07093,1.07128,1.07075,1.07079,2050
2024-11-11 06:00:00,1.07085,1.07169,1.07077,1.07132,1738
2024-11-11 07:00:00,1.07131,1.07187,1.07087,1.07168,2873
2024-11-11 08:00:00,1.07168,1.07277,1.07157,1.07202,3703
2024-11-11 09:00:00,1.07201,1.07252,1.07195,1.07228,2141
2024-11-11 10:00:00,1.07228,1.07271,1.07151,1.07167,1541
2024-11-11 11:00:00,1.07167,1.07168,1.07078,1.07138,1510
2024-11-11 12:00:00,1.07141,1.07188,1.07112,1.07174,1787
2024-11-11 13:00:00,1.07173,1.07213,1.07124,1.07208,2008
2024-11-11 14:00:00,1.07208,1.07221,1.06858,1.06899,6072
2024-11-11 15:00:00,1.069,1.06942,1.06785,1.06872,5732
2024-11-11 16:00:00,1.06873,1.06896,1.0668,1.06815,5377
2024-11-11 17:00:00,1.06814,1.06885,1.06708,1.06719,4210
2024-11-11 18:00:00,1.06718,1.06718,1.06557,1.06624,5292
2024-11-11 19:00:00,1.06628,1.06645,1.06521,1.06522,3461
2024-11-11 20:00:00,1.06522,1.06553,1.06366,1.0648,5342
2024-11-11 21:00:00,1.06481,1.06575,1.06286,1.06426,6176
2024-11-11 22:00:00,1.06426,1.06505,1.06364,1.06473,5451
2024-11-11 23:00:00,1.06473,1.06541,1.06448,1.06519,3555
2024-11-12 00:00:00,1.06517,1.06562,1.0645,1.0649,2447
2024-11-12 01:00:00,1.06489,1.06518,1.06458,1.06504,2280
2024-11-12 02:00:00,1.06503,1.06573,1.06493,1.06511,1589
2024-11-12 03:00:00,1.06512,1.06563,1.06512,1.06556,1798
2024-11-12 04:00:00,1.06555,1.06578,1.06533,1.06533,1206
2024-11-12 05:00:00,1.06534,1.0657,1.06514,1.0656,684
2024-11-12 06:00:00,1.06558,1.06631,1.06539,1.06631,932
2024-11-12 07:00:00,1.0663,1.06631,1.06541,1.06578,2119
2024-11-12 08:00:00,1.06583,1.06598,1.06478,1.06481,3862
2024-11-12 09:00:00,1.06482,1.06519,1.06419,1.06434,3354
2024-11-12 10:00:00,1.06434,1.06493,1.0638,1.06382,2123
2024-11-12 11:00:00,1.06382,1.06456,1.06378,1.0644,2032
2024-11-12 12:00:00,1.0644,1.06457,1.06392,1.06398,2582
2024-11-12 13:00:00,1.06398,1.06398,1.06294,1.06343,3063
2024-11-12 14:00:00,1.06342,1.06372,1.06214,1.0632,5146
2024-11-12 15:00:00,1.06319,1.06341,1.0617,1.06317,5828
2024-11-12 16:00:00,1.06317,1.06322,1.06165,1.0626,4338
2024-11-12 17:00:00,1.06258,1.06258,1.06111,1.06178,4761
2024-11-12 18:00:00,1.06178,1.06296,1.06174,1.06188,3987
2024-11-12 19:00:00,1.06188,1.06213,1.06063,1.06196,4927
2024-11-12 20:00:00,1.06197,1.06272,1.06143,1.0623,5951
2024-11-12 21:00:00,1.06229,1.0626,1.06137,1.06174,6191
2024-11-12 22:00:00,1.06175,1.06178,1.06019,1.06089,7114
2024-11-12 23:00:00,1.0609,1.06157,1.0596,1.0598,6463
2024-11-13 00:00:00,1.0598,1.06082,1.05951,1.06068,5879
2024-11-13 01:00:00,1.06068,1.06171,1.06065,1.06159,3530
2024-11-13 02:00:00,1.06159,1.06185,1.06122,1.06124,2280
2024-11-13 03:00:00,1.06124,1.06235,1.06094,1.06221,2524
2024-11-13 04:00:00,1.06222,1.06266,1.06216,1.06216,1787
2024-11-13 05:00:00,1.06208,1.06231,1.06179,1.06193,1835
2024-11-13 06:00:00,1.06197,1.06213,1.06138,1.06166,1443
2024-11-13 07:00:00,1.06166,1.06171,1.06109,1.06127,1666
2024-11-13 08:00:00,1.06127,1.06291,1.0612,1.06279,3667
2024-11-13 09:00:00,1.06279,1.06294,1.06216,1.06261,2281
2024-11-13 10:00:00,1.06262,1.06279,1.06177,1.06191,1573
2024-11-13 11:00:00,1.0619,1.06225,1.06176,1.06177,1514
2024-11-13 12:00:00,1.06178,1.06184,1.06094,1.0613,1702
2024-11-13 13:00:00,1.0613,1.06169,1.06075,1.06134,2776
2024-11-13 14:00:00,1.06134,1.06143,1.06024,1.0603,2961
2024-11-13 15:00:00,1.06029,1.06131,1.05933,1.06121,4426
2024-11-13 16:00:00,1.06121,1.06298,1.06079,1.06269,4325
2024-11-13 17:00:00,1.06268,1.06283,1.06117,1.06149,3518
2024-11-13 18:00:00,1.0615,1.0638,1.061,1.06375,3796
2024-11-13 19:00:00,1.06375,1.06435,1.06243,1.06313,4527
2024-11-13 20:00:00,1.06312,1.0654,1.06237,1.06365,13447
2024-11-13 21:00:00,1.06365,1.06379,1.05762,1.05854,13995
2024-11-13 22:00:00,1.05854,1.05936,1.05556,1.05886,14766
2024-11-13 23:00:00,1.05887,1.0592,1.05623,1.0566,7982
2024-11-14 00:00:00,1.05661,1.05774,1.05615,1.05688,5244
2024-11-14 01:00:00,1.0569,1.05695,1.05564,1.05588,3965
2024-11-14 02:00:00,1.05588,1.05758,1.05565,1.05655,3456
2024-11-14 03:00:00,1.05655,1.05688,1.05588,1.0562,2622
2024-11-14 04:00:00,1.0562,1.05668,1.05617,1.05622,1677
2024-11-14 05:00:00,1.05617,1.05636,1.05577,1.05621,1548
2024-11-14 06:00:00,1.05621,1.05658,1.0561,1.05657,1208
2024-11-14 07:00:00,1.05656,1.05686,1.05626,1.05652,1895
2024-11-14 08:00:00,1.05651,1.05651,1.0551,1.05561,3235
2024-11-14 09:00:00,1.0556,1.05577,1.05473,1.05493,3017
2024-11-14 10:00:00,1.05493,1.05557,1.05454,1.05477,2452
2024-11-14 11:00:00,1.05477,1.05501,1.05451,1.05484,1808
2024-11-14 12:00:00,1.05485,1.05485,1.05339,1.05471,2795
2024-11-14 13:00:00,1.05471,1.05541,1.05424,1.0545,3063
2024-11-14 14:00:00,1.0545,1.05546,1.05407,1.0551,4167
2024-11-14 15:00:00,1.0551,1.05579,1.05323,1.05361,5198
2024-11-14 16:00:00,1.05361,1.0542,1.05177,1.05202,5187
2024-11-14 17:00:00,1.05201,1.05208,1.05018,1.05112,5455
2024-11-14 18:00:00,1.05112,1.05339,1.0496,1.05288,6148
2024-11-14 19:00:00,1.0529,1.0545,1.05232,1.05358,5563
2024-11-14 20:00:00,1.05358,1.05435,1.05134,1.05304,11947
2024-11-14 21:00:00,1.05303,1.05689,1.05295,1.05527,10578
2024-11-14 22:00:00,1.05528,1.05777,1.05527,1.05748,9774
2024-11-14 23:00:00,1.05747,1.05825,1.05605,1.05618,6757
2024-11-15 00:00:00,1.05617,1.05636,1.05549,1.05591,4457
2024-11-15 01:00:00,1.05594,1.05605,1.05459,1.0547,3043
2024-11-15 02:00:00,1.05469,1.05517,1.05433,1.05477,3019
2024-11-15 03:00:00,1.05478,1.05489,1.05119,1.05203,12255
2024-11-15 04:00:00,1.05202,1.05301,1.05188,1.05299,2980
2024-11-15 05:00:00,1.05299,1.0533,1.0525,1.0531,1214
2024-11-15 06:00:00,1.0531,1.0532,1.05256,1.05295,1289
2024-11-15 07:00:00,1.05295,1.05336,1.05236,1.05306,2431
2024-11-15 08:00:00,1.05306,1.05415,1.05281,1.05318,3926
2024-11-15 09:00:00,1.05317,1.05426,1.05317,1.0541,3174
2024-11-15 10:00:00,1.0541,1.05459,1.05392,1.05402,2229
2024-11-15 11:00:00,1.05402,1.05458,1.05391,1.05425,1667
2024-11-15 12:00:00,1.05425,1.05428,1.05392,1.05402,2258
2024-11-15 13:00:00,1.05401,1.05612,1.05336,1.0554,3870
2024-11-15 14:00:00,1.0554,1.05639,1.05508,1.05565,4086
2024-11-15 15:00:00,1.05566,1.05718,1.05523,1.05698,5358
2024-11-15 16:00:00,1.05697,1.05799,1.05605,1.05621,4539
2024-11-15 17:00:00,1.05621,1.05777,1.05587,1.05745,4522
2024-11-15 18:00:00,1.05745,1.05798,1.05706,1.05772,3891
2024-11-15 19:00:00,1.05771,1.05789,1.0564,1.05759,3803
2024-11-15 20:00:00,1.0576,1.0593,1.0554,1.05584,12743
2024-11-15 21:00:00,1.05583,1.05632,1.05231,1.05315,11806
2024-11-15 22:00:00,1.05316,1.05422,1.05247,1.05352,11355
2024-11-15 23:00:00,1.05351,1.05514,1.0533,1.05511,8325
2024-11-16 00:00:00,1.05511,1.056,1.05471,1.05486,6397
2024-11-16 01:00:00,1.05488,1.05546,1.05386,1.05515,4207
2024-11-16 02:00:00,1.05515,1.05522,1.05359,1.05371,4103
2024-11-16 03:00:00,1.05371,1.05378,1.05163,1.05275,4674
2024-11-16 04:00:00,1.05277,1.05404,1.05228,1.05394,2679
2024-11-18 05:00:00,1.0528,1.05356,1.0528,1.05315,1494
2024-11-18 06:00:00,1.05315,1.05384,1.05314,1.05362,1808
2024-11-18 07:00:00,1.05362,1.05497,1.0533,1.05487,2890
2024-11-18 08:00:00,1.05486,1.05505,1.05387,1.05421,5213
2024-11-18 09:00:00,1.05421,1.05464,1.05379,1.05413,3007
2024-11-18 10:00:00,1.05414,1.05446,1.05302,1.05341,2353
2024-11-18 11:00:00,1.0534,1.05424,1.05334,1.05407,1869
2024-11-18 12:00:00,1.05406,1.0544,1.05354,1.0538,2744
2024-11-18 13:00:00,1.0538,1.05475,1.05361,1.05427,2920
2024-11-18 14:00:00,1.05428,1.05482,1.05379,1.05472,3449
2024-11-18 15:00:00,1.05472,1.05561,1.05417,1.05467,5238
2024-11-18 16:00:00,1.05468,1.05711,1.05432,1.05661,5381
2024-11-18 17:00:00,1.05661,1.05671,1.05458,1.0548,4343
2024-11-18 18:00:00,1.0548,1.0548,1.05325,1.05423,4292
2024-11-18 19:00:00,1.05424,1.05488,1.05346,1.05471,4340
2024-11-18 20:00:00,1.05472,1.05686,1.05454,1.05677,5523
2024-11-18 21:00:00,1.05678,1.05744,1.05605,1.05685,6113
2024-11-18 22:00:00,1.05686,1.05754,1.05606,1.05736,5911
2024-11-18 23:00:00,1.05735,1.05858,1.05652,1.05858,4643
2024-11-19 00:00:00,1.0586,1.05924,1.05798,1.0591,4752
2024-11-19 01:00:00,1.0591,1.05978,1.05872,1.05972,2721
2024-11-19 02:00:00,1.05972,1.06071,1.05887,1.05908,3324
2024-11-19 03:00:00,1.05907,1.05963,1.0589,1.05924,2181
2024-11-19 04:00:00,1.05924,1.06004,1.05904,1.05979,1454
2024-11-19 05:00:00,1.05979,1.05995,1.0596,1.05982,655
2024-11-19 06:00:00,1.05981,1.05986,1.05931,1.05945,1170
2024-11-19 07:00:00,1.05945,1.05946,1.05871,1.05896,2278
2024-11-19 08:00:00,1.05898,1.0596,1.05888,1.05931,3236
2024-11-19 09:00:00,1.0593,1.05963,1.05887,1.05917,3182
2024-11-19 10:00:00,1.05917,1.06007,1.05914,1.05967,2859
2024-11-19 11:00:00,1.05969,1.06007,1.05864,1.0587,2226
2024-11-19 12:00:00,1.0587,1.05885,1.05826,1.05835,2102
2024-11-19 13:00:00,1.05836,1.05963,1.05832,1.05927,2772
2024-11-19 14:00:00,1.05928,1.05948,1.05744,1.05775,4678
2024-11-19 15:00:00,1.05774,1.0588,1.05625,1.05715,9484
2024-11-19 16:00:00,1.05715,1.0578,1.05233,1.05492,13145
2024-11-19 17:00:00,1.05493,1.05692,1.05434,1.05609,6487
2024-11-19 18:00:00,1.0561,1.05646,1.05493,1.05619,4766
2024-11-19 19:00:00,1.0562,1.05721,1.05595,1.0572,4402
2024-11-19 20:00:00,1.05721,1.05975,1.05718,1.05767,8847
2024-11-19 21:00:00,1.05768,1.05955,1.05698,1.05725,11674
2024-11-19 22:00:00,1.05725,1.0601,1.05655,1.05866,8649
2024-11-19 23:00:00,1.05867,1.05927,1.05708,1.05776,6003
2024-11-20 00:00:00,1.05775,1.05889,1.05765,1.05803,4020
2024-11-20 01:00:00,1.05802,1.05902,1.0571,1.05898,3519
2024-11-20 02:00:00,1.05899,1.05952,1.05836,1.05936,3605
2024-11-20 03:00:00,1.05935,1.05978,1.05913,1.05935,2782
2024-11-20 04:00:00,1.05935,1.05974,1.05928,1.05937,1558
2024-11-20 05:00:00,1.05931,1.05955,1.05859,1.05944,1614
2024-11-20 06:00:00,1.05947,1.0608,1.05938,1.0607,1469
2024-11-20 07:00:00,1.0607,1.06097,1.05989,1.05992,1749
2024-11-20 08:00:00,1.05993,1.06039,1.05958,1.06001,2796
2024-11-20 09:00:00,1.06002,1.06034,1.05956,1.05958,2302
2024-11-20 10:00:00,1.05959,1.05987,1.05883,1.05897,1655
2024-11-20 11:00:00,1.05896,1.05944,1.05877,1.05929,1288
2024-11-20 12:00:00,1.05929,1.05941,1.05866,1.0587,1488
2024-11-20 13:00:00,1.0587,1.05954,1.05829,1.05874,2942
2024-11-20 14:00:00,1.05873,1.05947,1.05765,1.05783,5708
2024-11-20 15:00:00,1.05782,1.0579,1.05601,1.05643,5390
2024-11-20 16:00:00,1.05642,1.05688,1.0553,1.05555,4781
2024-11-20 17:00:00,1.05554,1.05614,1.05454,1.05489,4991
2024-11-20 18:00:00,1.05488,1.05562,1.05421,1.05543,4612
2024-11-20 19:00:00,1.05545,1.05679,1.05517,1.05584,4492
2024-11-20 20:00:00,1.05584,1.05632,1.05513,1.05565,4970
2024-11-20 21:00:00,1.05565,1.05568,1.05224,1.05249,7406
2024-11-20 22:00:00,1.05251,1.05379,1.05159,1.05214,7700
2024-11-20 23:00:00,1.05215,1.05248,1.05068,1.052,6302
2024-11-21 00:00:00,1.052,1.05363,1.05161,1.0532,3617
2024-11-21 01:00:00,1.05319,1.05362,1.05255,1.0536,3786
2024-11-21 02:00:00,1.05361,1.05423,1.0536,1.05395,2630
2024-11-21 03:00:00,1.05393,1.05399,1.05362,1.05392,2069
2024-11-21 04:00:00,1.05389,1.05443,1.05379,1.05435,2003
2024-11-21 05:00:00,1.0543,1.05431,1.05394,1.05413,1804
2024-11-21 06:00:00,1.05421,1.05459,1.05418,1.05456,785
2024-11-21 07:00:00,1.05457,1.05473,1.05424,1.05456,1637
2024-11-21 08:00:00,1.05458,1.05497,1.05449,1.05457,2770
2024-11-21 09:00:00,1.05457,1.05501,1.05457,1.05493,1884
2024-11-21 10:00:00,1.05494,1.05531,1.05475,1.0553,1518
2024-11-21 11:00:00,1.05531,1.05548,1.05489,1.05512,1466
2024-11-21 12:00:00,1.05513,1.05515,1.05463,1.05466,2119
2024-11-21 13:00:00,1.05467,1.05544,1.0542,1.05454,3675
2024-11-21 14:00:00,1.05453,1.05472,1.05295,1.05364,5854
2024-11-21 15:00:00,1.05365,1.05432,1.0524,1.05406,5919
2024-11-21 16:00:00,1.05405,1.05407,1.05139,1.05168,7311
2024-11-21 17:00:00,1.05169,1.05284,1.05138,1.05208,4061
2024-11-21 18:00:00,1.05208,1.05313,1.0516,1.052,3857
2024-11-21 19:00:00,1.052,1.05357,1.05175,1.05274,3978
2024-11-21 20:00:00,1.05273,1.05392,1.05152,1.0533,8321
2024-11-21 21:00:00,1.0533,1.05356,1.05209,1.05351,8746
2024-11-21 22:00:00,1.05351,1.05447,1.05089,1.05103,8673
2024-11-21 23:00:00,1.05103,1.05146,1.04713,1.04742,12897
2024-11-22 00:00:00,1.04741,1.04878,1.04622,1.04873,6732
2024-11-22 01:00:00,1.04873,1.04893,1.04781,1.04861,3554
2024-11-22 02:00:00,1.04862,1.04872,1.04732,1.04844,3367
2024-11-22 03:00:00,1.04843,1.04867,1.04779,1.04791,2314
2024-11-22 04:00:00,1.04791,1.04807,1.04717,1.04738,1463
